url_path,views_total,views_unique
/abhinav12k/Typster,5,5
/abhinav12k/Typster/blob/main/preview/typster.png,2,1
/abhinav12k/Typster/releases,2,1
/abhinav12k/Typster/forks,1,1
/abhinav12k/Typster/tags,1,1
