url_path,views_total,views_unique
/abhinav12k/Typster,5,4
/abhinav12k/Typster/actions/runs/6830475796,4,2
/abhinav12k/Typster/commits/main,4,2
/abhinav12k/Typster/blob/main/README.md,2,1
