url_path,views_total,views_unique
/abhinav12k/Typster,5,3
/abhinav12k/Typster/tree/github-repo-stats/abhinav12k/Typster,4,1
/abhinav12k/Typster/blob/main/src/jvmMain/kotlin/game/Game.kt,1,1
/abhinav12k/Typster/commit/6514009967981b22ae3e5a5d2bca59b029af5fab,1,1
/abhinav12k/Typster/commits/main,1,1
/abhinav12k/Typster/find/main,1,1
/abhinav12k/Typster/pulls,1,1
