time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-14 00:00:00+00:00,9,4,1.0,1.0
2025-12-15 00:00:00+00:00,6,5,,
2025-12-16 00:00:00+00:00,17,8,,
2025-12-17 00:00:00+00:00,15,6,,
2025-12-18 00:00:00+00:00,9,4,,
2025-12-19 00:00:00+00:00,13,8,,
2025-12-20 00:00:00+00:00,9,4,1.0,1.0
2025-12-21 00:00:00+00:00,11,6,,
2025-12-22 00:00:00+00:00,9,4,,
2025-12-23 00:00:00+00:00,5,4,,
2025-12-24 00:00:00+00:00,21,6,,
2025-12-25 00:00:00+00:00,18,7,,
2025-12-26 00:00:00+00:00,7,4,,
